Order_ID,Company_Name,Order_Date,State,City,City_Tier,Store_Type,Product_Category,Product_Name,Quantity_Sold,Unit_Price_INR,Payment_Method,GST_Rate_Pct,Discount_Applied_Pct,Delivery_Days
IND-2024-147841,Bharti Airtel,05-May-24,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,3,495,Credit Card,18,0,4
IND-2024-147842,Zepto Commerce,15-Aug-25,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,13,140,Debit Card,5,15,4
IND-2024-147843,Tata Consumer Products,,Delhi NCR,New Delhi,Tier 1,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,18,120,Net Banking,5,20,3
IND-2024-147844,Tata Consumer Products,21-02-2024,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,10,,,0,10,4
IND-2024-147845,Godrej Consumer Products,05-07-2025,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,5,380,UPI,18,5,4
IND-2024-147846,Reliance Retail,19-Dec-24,Telangana,Hyderabad,Tier 1,Kirana Store,Beverages,Tata Tea Gold 500g,8,320,Cash / COD,5,0,7
IND-2024-147847,Godrej Consumer Products,06-01-2025,Madhya Pradesh,Indore,Tier 2,kirana store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),18,210,Cash / COD,18,25,4
IND-2024-147848,Wipro Enterprise,20-03-2025,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,17,380,Credit Card,18,0,6
IND-2024-147849,Avenue Supermarts (DMart),23-May-24,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),2,210,Net Banking,18,10,5
IND-2024-147850,Bajaj Finserv B2B,,Delhi NCR,New Delhi,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),20,210,Net Banking,18,25,2
IND-2024-147851,Flipkart India,,Maharashtra,Mumbai,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),24,210,Net Banking,18,0,2
IND-2024-147852,Bajaj Finserv B2B,,Uttar Pradesh,Lucknow,Tier 2,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,21,290,,18,25,6
IND-2024-147853,Godrej Consumer Products,30-04-2024,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,12,380,Cash / COD,18,25,2
IND-2024-147854,Zepto Commerce,27-03-2024,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,14,155,Cash / COD,18,10,6
IND-2024-147855,HCL Technologies,08-10-2024,Karnataka,Bengaluru,Tier 1,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,20,₹380.00,,18,15,4
IND-2024-147856,Godrej Consumer Products,25-08-2025,Uttar Pradesh,Lucknow,Tier 2,Supermarket,Dairy & Staples,Amul Pasteurized Butter 500g,20,275,Net Banking,0,25,2
IND-2024-147857,Titan Company,27-Oct-25,Bihar,Patna,Tier 3,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,5,495,Debit Card,18,25,6
IND-2024-147858,Swiggy Instamart,06-03-2025,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),10,210,Net Banking,18,25,4
IND-2024-147859,Mahindra & Mahindra,12-Mar-25,Tamil Nadu,Chennai,Tier 1,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,8,380,UPI,18,0,4
IND-2024-147860,ITC Limited,14-04-2025,Tamil Nadu,Chennai,Tier 1,Hypermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,10,440,Cash / COD,0,10,7
IND-2024-147861,Tata Consumer Products,04-10-2025,Maharashtra,Mumbai,Tier 1,Hypermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,23,440,Debit Card,0,5,1
IND-2024-147862,Avenue Supermarts (DMart),,Delhi NCR,New Delhi,Tier 1,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,23,380,Debit Card,18,25,2
IND-2024-147863,Bharti Airtel,19-06-2024,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,12,155,Debit Card,18,15,2
IND-2024-147864,Swiggy Instamart,,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Beverages,Nescafe Classic Instant Coffee 100g,16,290,Cash / COD,18,20,1
IND-2024-147865,Wipro Enterprise,03-12-2024,Delhi NCR,New Delhi,Tier 1,Hypermarket,Beverages,Nescafe Classic Instant Coffee 100g,1,290,Cash / COD,18,15,3
IND-2024-147866,HCL Technologies,,Karnataka,Bengaluru,Tier 1,Hypermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,9,155,Debit Card,18,5,1
IND-2024-147867,Bharti Airtel,19-09-2025,Delhi NCR,New Delhi,Tier 1,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),6,210,Debit Card,18,10,7
IND-2024-147868,Bharti Airtel,29-03-2024,Uttar Pradesh,Lucknow,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,12,140,Debit Card,5,25,6
IND-2024-147869,Swiggy Instamart,23-03-2025,Tamil Nadu,Chennai,Tier 1,Supermarket,Dairy & Staples,Amul Pasteurized Butter 500g,10,275,Cash / COD,0,25,5
IND-2024-147870,HCL Technologies,05-Jan-25,Maharashtra,Mumbai,Tier 1,Hypermarket,Beverages,Tata Tea Gold 500g,1,320,Debit Card,5,15,1
IND-2024-147871,Tech Mahindra,25-Mar-25,Rajasthan,Jaipur,Tier 2,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),25,210,UPI,18,20,4
IND-2024-147872,Bajaj Finserv B2B,,Uttar Pradesh,Lucknow,Tier 2,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,24,140,Debit Card,5,25,1
IND-2024-147873,Tech Mahindra,20-09-2024,Gujarat,Ahmedabad,Tier 2,Hypermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,13,₹155.00,Cash / COD,18,0,4
IND-2024-147874,Godrej Consumer Products,11-04-2025,Gujarat,Ahmedabad,Tier 2,Kirana Store,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,23,440,Net Banking,0,15,1
IND-2024-147875,Avenue Supermarts (DMart),20-08-2025,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,17,495,Credit Card,18,10,7
IND-2024-147876,Mahindra & Mahindra,15-12-2024,Delhi NCR,New Delhi,Tier 1,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,4,140,Credit Card,5,5,2
IND-2024-147877,Bajaj Finserv B2B,05-09-2024,Uttar Pradesh,Lucknow,Tier 2,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,8,495,Debit Card,18,20,6
IND-2024-147878,Reliance Jio Infocomm,14-04-2024,Uttar Pradesh,Lucknow,Tier 2,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),5,210,Net Banking,18,5,7
IND-2024-147879,Flipkart India,16-02-2024,Rajasthan,Jaipur,Tier 2,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,2,155,Credit Card,18,20,5
IND-2024-147880,Adani Enterprises,,Tamil Nadu,Chennai,Tier 1,Supermarket,Dairy & Staples,Amul Pasteurized Butter 500g,2,,Cash / COD,0,25,3
IND-2024-147881,Mahindra & Mahindra,01-01-2024,Tamil Nadu,Chennai,Tier 1,Hypermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,10,155,UPI,18,15,5
IND-2024-147882,Bharti Airtel,24-03-2024,Uttar Pradesh,Lucknow,Tier 2,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,8,140,Debit Card,5,15,6
IND-2024-147883,Titan Company,,Tamil Nadu,Chennai,Tier 1,kirana store,Packaged Food,Maggi 2-Min Noodles 420g,2,₹120.00,Net Banking,5,10,5
IND-2024-147884,Reliance Jio Infocomm,15-Jun-25,Tamil Nadu,Chennai,Tier 1,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,21,120,Net Banking,5,20,2
IND-2024-147885,Mahindra & Mahindra,13-02-2025,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),7,210,UPI,18,0,1
IND-2024-147886,Wipro Enterprise,,Bihar,Patna,Tier 3,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,6,380,Debit Card,18,0,3
IND-2024-147887,Zomato Enterprise,,Delhi NCR,New Delhi,Tier 1,Quick-Commerce Hub,Packaged Food,Maggi 2-Min Noodles 420g,4,120,UPI,5,20,1
IND-2024-147888,Zepto Commerce,25-Oct-25,Rajasthan,Jaipur,Tier 2,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),2,210,Cash / COD,18,15,3
IND-2024-147889,Tata Consultancy Services,02-11-2025,Madhya Pradesh,Indore,Tier 2,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,1,120,Credit Card,5,10,4
IND-2024-147890,Adani Enterprises,25-Feb-24,Uttar Pradesh,Lucknow,Tier 2,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,4,120,,5,0,2
IND-2024-147891,Reliance Retail,11-09-2024,Delhi NCR,New Delhi,Tier 1,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,17,155,Net Banking,18,0,2
IND-2024-147892,Tata Consultancy Services,,Tamil Nadu,Chennai,Tier 1,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,14,495,Credit Card,18,0,5
IND-2024-147893,Godrej Consumer Products,,Bihar,Patna,Tier 3,Supermarket,Beverages,Tata Tea Gold 500g,3,320,Credit Card,5,25,1
IND-2024-147894,Tech Mahindra,30-08-2024,Telangana,Hyderabad,Tier 1,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,8,380,Debit Card,18,15,6
IND-2024-147895,Flipkart India,,Karnataka,Bengaluru,Tier 1,Kirana Store,Dairy & Staples,Amul Pasteurized Butter 500g,10,275,Net Banking,0,5,1
IND-2024-147896,Reliance Jio Infocomm,25-06-2024,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,5,320,Debit Card,5,25,3
IND-2024-147897,Bajaj Finserv B2B,,Uttar Pradesh,Lucknow,Tier 2,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,14,120,Credit Card,5,15,5
IND-2024-147898,Tata Consultancy Services,19-Dec-25,Rajasthan,Jaipur,Tier 2,Supermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,18,155,Cash / COD,18,15,6
IND-2024-147899,Tech Mahindra,03-10-2024,Rajasthan,Jaipur,Tier 2,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,9,,Debit Card,18,0,6
IND-2024-147900,Reliance Retail,19-10-2025,Telangana,Hyderabad,Tier 1,Kirana Store,Dairy & Staples,Amul Pasteurized Butter 500g,6,275,Debit Card,0,25,2
IND-2024-147901,Tech Mahindra,,Maharashtra,Mumbai,Tier 1,Supermarket,Packaged Food,Maggi 2-Min Noodles 420g,14,120,Credit Card,5,15,1
IND-2024-147902,Mahindra & Mahindra,05-Sep-24,Delhi NCR,New Delhi,Tier 1,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,12,495,Credit Card,18,5,1
IND-2024-147903,Reliance Jio Infocomm,13-08-2025,Delhi NCR,New Delhi,Tier 1,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),20,210,Debit Card,18,15,7
IND-2024-147904,Wipro Enterprise,13-02-2024,Gujarat,Ahmedabad,Tier 2,kirana store,Beverages,Tata Tea Gold 500g,11,320,Cash / COD,5,10,7
IND-2024-147905,Tata Consumer Products,03-05-2025,Maharashtra,Mumbai,Tier 1,Kirana Store,Beverages,Tata Tea Gold 500g,8,320,Net Banking,5,15,4
IND-2024-147906,Reliance Retail,09-12-2025,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),13,210,Credit Card,18,20,3
IND-2024-147907,Bajaj Finserv B2B,29-May-25,Rajasthan,Jaipur,Tier 2,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,20,495,Credit Card,18,15,6
IND-2024-147908,Bharti Airtel,24-12-2024,Karnataka,Bengaluru,Tier 1,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,4,495,Net Banking,18,25,7
IND-2024-147909,Bharti Airtel,27-Apr-24,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,18,₹380.00,Net Banking,18,15,7
IND-2024-147910,Zepto Commerce,28-08-2025,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),2,210,Cash / COD,18,20,5
IND-2024-147911,Bajaj Finserv B2B,27-May-24,Madhya Pradesh,Indore,Tier 2,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,15,155,Debit Card,18,20,7
IND-2024-147912,Zepto Commerce,,Bihar,Patna,Tier 3,Quick-Commerce Hub,Packaged Food,Maggi 2-Min Noodles 420g,14,120,Debit Card,5,10,4
IND-2024-147913,Wipro Enterprise,,Madhya Pradesh,Indore,Tier 2,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,16,495,Credit Card,18,10,2
IND-2024-147914,Mahindra & Mahindra,24-Jun-25,Maharashtra,Mumbai,Tier 1,Supermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,11,495,Net Banking,18,20,5
IND-2024-147915,Mahindra & Mahindra,31-01-2024,Bihar,Patna,Tier 3,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,4,155,Debit Card,18,5,7
IND-2024-147916,HCL Technologies,25-Jun-24,Bihar,Patna,Tier 3,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,22,290,Net Banking,18,25,7
IND-2024-147917,Zomato Enterprise,06-Nov-25,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,4,495,Cash / COD,18,15,2
IND-2024-147918,Wipro Enterprise,10-06-2024,Madhya Pradesh,Indore,Tier 2,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),16,210,Credit Card,18,10,5
IND-2024-147919,Wipro Enterprise,,Bihar,Patna,Tier 3,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),3,210,Net Banking,18,25,2
IND-2024-147920,Adani Enterprises,05-09-2024,Telangana,Hyderabad,Tier 1,Supermarket,Packaged Food,Maggi 2-Min Noodles 420g,9,120,Net Banking,5,25,7
IND-2024-147921,Zomato Enterprise,22-May-24,Madhya Pradesh,Indore,Tier 2,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,16,275,UPI,0,20,1
IND-2024-147922,Wipro Enterprise,16-08-2025,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,13,275,Debit Card,0,10,1
IND-2024-147923,Zepto Commerce,02-01-2025,Tamil Nadu,Chennai,Tier 1,Kirana Store,Beverages,Tata Tea Gold 500g,17,₹320.00,Credit Card,5,15,7
IND-2024-147924,Reliance Jio Infocomm,21-10-2024,Madhya Pradesh,Indore,Tier 2,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,17,495,Cash / COD,18,5,3
IND-2024-147925,Adani Enterprises,13-12-2025,Bihar,Patna,Tier 3,Supermarket,Dairy & Staples,Amul Pasteurized Butter 500g,7,275,Credit Card,0,20,4
IND-2024-147926,Reliance Retail,06-Jun-25,Gujarat,Ahmedabad,Tier 2,Kirana Store,Dairy & Staples,Amul Pasteurized Butter 500g,17,275,Cash / COD,0,0,7
IND-2024-147927,Mahindra & Mahindra,05-12-2025,Rajasthan,Jaipur,Tier 2,Kirana Store,Beverages,Tata Tea Gold 500g,19,320,,5,20,2
IND-2024-147928,Godrej Consumer Products,22-03-2025,Rajasthan,Jaipur,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,11,140,Debit Card,5,0,2
IND-2024-147929,Reliance Jio Infocomm,,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,9,495,UPI,18,25,7
IND-2024-147930,Zepto Commerce,13-03-2024,Bihar,Patna,Tier 3,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,20,275,UPI,0,10,3
IND-2024-147931,Adani Enterprises,,Maharashtra,Mumbai,Tier 1,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,14,320,Cash / COD,5,0,7
IND-2024-147932,HCL Technologies,28-02-2025,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Beverages,Tata Tea Gold 500g,21,320,Cash / COD,5,5,5
IND-2024-147933,Zomato Enterprise,19-May-25,Madhya Pradesh,Indore,Tier 2,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),21,210,Net Banking,18,20,4
IND-2024-147934,Avenue Supermarts (DMart),08-09-2025,Maharashtra,Mumbai,Tier 1,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,24,495,Net Banking,18,10,7
IND-2024-147935,Adani Enterprises,19-Dec-25,Uttar Pradesh,Lucknow,Tier 2,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,6,290,Debit Card,18,5,6
IND-2024-147936,Tech Mahindra,,Madhya Pradesh,Indore,Tier 2,Hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,1,140,UPI,5,15,2
IND-2024-147937,Godrej Consumer Products,08-09-2025,Telangana,Hyderabad,Tier 1,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,14,380,UPI,18,15,4
IND-2024-147938,Wipro Enterprise,24-01-2024,Bihar,Patna,Tier 3,Supermarket,Packaged Food,Parle-G Gold Biscuits 1kg,8,140,Net Banking,5,0,6
IND-2024-147939,Avenue Supermarts (DMart),,Maharashtra,Mumbai,Tier 1,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,19,120,Cash / COD,5,20,1
IND-2024-147940,Infosys Limited,24-Mar-25,Rajasthan,Jaipur,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,9,140,Net Banking,5,5,1
IND-2024-147941,Godrej Consumer Products,,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,8,495,Cash / COD,18,10,5
IND-2024-147942,HCL Technologies,,Delhi NCR,New Delhi,Tier 1,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,19,380,Debit Card,18,20,1
IND-2024-147943,Mahindra & Mahindra,16-06-2024,Bihar,Patna,Tier 3,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,15,495,UPI,18,10,2
IND-2024-147944,HCL Technologies,12-05-2025,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),2,210,Cash / COD,18,5,4
IND-2024-147945,Bajaj Finserv B2B,,Bihar,Patna,Tier 3,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,22,275,Debit Card,0,0,3
IND-2024-147946,Reliance Retail,02-12-2025,Delhi NCR,New Delhi,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),9,210,Debit Card,18,20,6
IND-2024-147947,Avenue Supermarts (DMart),06-12-2024,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),18,210,UPI,18,0,4
IND-2024-147948,Titan Company,20-03-2024,Rajasthan,Jaipur,Tier 2,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,7,140,UPI,5,10,2
IND-2024-147949,Wipro Enterprise,16-02-2025,Maharashtra,Mumbai,Tier 1,Kirana Store,Personal Care,Dove Hair Fall Rescue Shampoo 650ml,16,495,Credit Card,18,15,3
IND-2024-147950,Adani Enterprises,29-01-2025,Karnataka,Bengaluru,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),7,210,Cash / COD,18,10,5
IND-2024-147951,Swiggy Instamart,26-06-2025,Madhya Pradesh,Indore,Tier 2,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,11,₹380.00,Credit Card,18,20,3
IND-2024-147952,Bajaj Finserv B2B,07-Jun-24,Madhya Pradesh,Indore,Tier 2,Supermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,23,155,Cash / COD,18,15,3
IND-2024-147953,Adani Enterprises,12-Feb-24,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,5,275,UPI,0,20,1
IND-2024-147954,Zepto Commerce,29-04-2024,Madhya Pradesh,Indore,Tier 2,Kirana Store,Packaged Food,Maggi 2-Min Noodles 420g,15,₹120.00,UPI,5,5,2
IND-2024-147955,ITC Limited,30-10-2024,Delhi NCR,New Delhi,Tier 1,Hypermarket,Beverages,Tata Tea Gold 500g,4,320,Credit Card,5,5,6
IND-2024-147956,Reliance Jio Infocomm,,Madhya Pradesh,Indore,Tier 2,Supermarket,Beverages,Tata Tea Gold 500g,23,320,Credit Card,5,10,1
IND-2024-147957,Reliance Jio Infocomm,21-Sep-25,Maharashtra,Mumbai,Tier 1,Hypermarket,Packaged Food,Maggi 2-Min Noodles 420g,17,120,Debit Card,5,15,7
IND-2024-147958,Zepto Commerce,,Delhi NCR,New Delhi,Tier 1,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,2,290,Net Banking,18,5,1
IND-2024-147959,Tech Mahindra,26-11-2024,Tamil Nadu,Chennai,Tier 1,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,23,275,UPI,0,10,5
IND-2024-147960,Flipkart India,26-11-2024,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Packaged Food,Parle-G Gold Biscuits 1kg,10,140,Net Banking,5,10,6
IND-2024-147961,Avenue Supermarts (DMart),03-07-2025,Maharashtra,Mumbai,Tier 1,Supermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),24,210,Net Banking,18,10,5
IND-2024-147962,Reliance Jio Infocomm,25-02-2025,Maharashtra,Mumbai,Tier 1,Supermarket,Beverages,Nescafe Classic Instant Coffee 100g,21,₹290.00,Debit Card,18,10,1
IND-2024-147963,Godrej Consumer Products,03-07-2025,Karnataka,Bengaluru,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,24,275,Credit Card,0,10,3
IND-2024-147964,Wipro Enterprise,21-11-2024,Gujarat,Ahmedabad,Tier 2,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,17,155,Cash / COD,18,20,2
IND-2024-147965,Tata Consultancy Services,22-05-2025,Maharashtra,Mumbai,Tier 1,Kirana Store,Household Supplies,Surf Excel Easy Wash Detergent 2kg,13,380,UPI,18,20,6
IND-2024-147966,Flipkart India,03-03-2025,Delhi NCR,New Delhi,Tier 1,Quick-Commerce Hub,Dairy & Staples,Amul Pasteurized Butter 500g,20,₹275.00,UPI,0,10,3
IND-2024-147967,Tata Consultancy Services,24-10-2024,Tamil Nadu,Chennai,Tier 1,Quick-Commerce Hub,Household Supplies,Surf Excel Easy Wash Detergent 2kg,11,,Debit Card,18,10,3
IND-2024-147968,Reliance Retail,,Uttar Pradesh,Lucknow,Tier 2,Hypermarket,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),4,210,Cash / COD,18,10,3
IND-2024-147969,Zepto Commerce,,Madhya Pradesh,Indore,Tier 2,Kirana Store,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),22,210,Cash / COD,18,25,6
IND-2024-147970,Wipro Enterprise,13-05-2025,Madhya Pradesh,Indore,Tier 2,Quick-Commerce Hub,Packaged Food,Maggi 2-Min Noodles 420g,22,120,UPI,5,0,5
IND-2024-147971,Bharti Airtel,,Maharashtra,Mumbai,Tier 1,Hypermarket,Household Supplies,Vim Dishwash Liquid Gel 750ml,21,155,Credit Card,18,10,3
IND-2024-147972,Tata Consultancy Services,,Madhya Pradesh,Indore,Tier 2,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,12,380,Cash / COD,18,25,2
IND-2024-147973,Flipkart India,05-04-2024,Gujarat,Ahmedabad,Tier 2,Supermarket,Dairy & Staples,Aashirvaad Shuddh Atta 10kg,12,440,Cash / COD,0,20,6
IND-2024-147974,Godrej Consumer Products,,Karnataka,Bengaluru,Tier 1,Kirana Store,Household Supplies,Vim Dishwash Liquid Gel 750ml,9,₹155.00,Net Banking,18,20,1
IND-2024-147975,Tata Consumer Products,29-08-2025,Bihar,Patna,Tier 3,Kirana Store,Packaged Food,Parle-G Gold Biscuits 1kg,5,140,Net Banking,5,20,2
IND-2024-147976,Reliance Jio Infocomm,,Telangana,Hyderabad,Tier 1,Quick-Commerce Hub,Personal Care,Dettol Antiseptic Soap 125g (Pack of 4),16,210,Cash / COD,18,5,3
IND-2024-147977,Godrej Consumer Products,16-10-2025,Telangana,Hyderabad,Tier 1,Supermarket,Dairy & Staples,Amul Pasteurized Butter 500g,11,275,Credit Card,0,25,2
IND-2024-147978,Tata Consultancy Services,02-Mar-24,Rajasthan,Jaipur,Tier 2,Quick-Commerce Hub,Household Supplies,Vim Dishwash Liquid Gel 750ml,1,155,UPI,18,25,6
IND-2024-147979,Bharti Airtel,15-12-2024,Tamil Nadu,Chennai,Tier 1,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,25,275,Credit Card,0,20,1
IND-2024-147980,Reliance Retail,15-10-2024,Uttar Pradesh,Lucknow,Tier 2,Supermarket,Beverages,Tata Tea Gold 500g,17,₹320.00,Credit Card,5,0,5
IND-2024-147981,Reliance Jio Infocomm,06-Dec-25,Tamil Nadu,Chennai,Tier 1,Hypermarket,Dairy & Staples,Amul Pasteurized Butter 500g,15,₹275.00,UPI,0,5,6
IND-2024-147982,Infosys Limited,12-06-2024,Tamil Nadu,Chennai,Tier 1,Supermarket,Beverages,Tata Tea Gold 500g,23,320,Net Banking,5,25,2
IND-2024-147983,Zepto Commerce,,Bihar,Patna,Tier 3,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,14,₹290.00,Cash / COD,18,5,3
IND-2024-147984,Mahindra & Mahindra,13-Apr-25,Karnataka,Bengaluru,Tier 1,Kirana Store,Beverages,Nescafe Classic Instant Coffee 100g,13,290,Net Banking,18,15,2
IND-2024-147985,Adani Enterprises,,Delhi NCR,New Delhi,Tier 1,Hypermarket,Household Supplies,Surf Excel Easy Wash Detergent 2kg,10,380,UPI,18,5,6
IND-2024-147986,Reliance Retail,02-06-2025,Maharashtra,Mumbai,Tier 1,kirana store,Packaged Food,Maggi 2-Min Noodles 420g,7,120,Debit Card,5,10,2
IND-2024-147987,Tata Consumer Products,01-06-2024,Bihar,Patna,Tier 3,hypermarket,Packaged Food,Parle-G Gold Biscuits 1kg,6,140,Debit Card,5,20,7
